Objekt-Nr.;Unterkunftsname;Ort;Buchungsdatum;Anreise;Abreise;Nächte;Vorgang;Vertriebskanal;Status;Abgerechnet;Reisepreis;Bezahlt;Provision;Miete gesamt;Miete;
;;;;;;;;;;;;;;;Vermittler;Eigentümer
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;04.11.2019;01.08.2020;08.08.2020;7,00;35394,00;zu bearbeiten;Buchung;Ja;978,00;978,00;11%;875,00;111,65;763,35
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;24.08.2019;08.08.2020;15.08.2020;7,00;34323,00;zu bearbeiten;Buchung;Ja;838,00;838,00;11%;735,00;93,79;641,21
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;09.12.2019;16.08.2020;27.08.2020;11,00;35719,00;zu bearbeiten;Buchung;Ja;1368,00;1368,00;17%;1265,00;220,11;1044,89
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;09.07.2020;27.08.2020;30.08.2020;3,00;39388,00;zu bearbeiten;Buchung;Ja;533,00;633,00;17%;345,00;60,03;284,97
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;30.12.2019;30.08.2020;13.09.2020;14,00;35921,00;zu bearbeiten;Buchung;Ja;1213,00;1213,00;11%;1110,00;141,64;968,36
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;11.04.2020;14.09.2020;21.09.2020;7,00;37370,00;zu bearbeiten;Buchung;Ja;728,70;728,70;17%;525,00;91,35;433,65
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;17.05.2020;21.09.2020;02.10.2020;11,00;38173,00;zu bearbeiten;Buchung;Ja;930,00;930,00;17%;825,00;143,55;681,45
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;16.06.2020;03.10.2020;13.10.2020;10,00;38906,00;zu bearbeiten;Buchung;Ja;885,00;885,00;17%;750,00;130,50;619,50
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;25.09.2020;13.10.2020;18.10.2020;5,00;40873,00;zu bearbeiten;Buchung;Ja;774,95;774,95;17%;525,00;91,35;433,65
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;09.04.2020;18.10.2020;25.10.2020;7,00;37366,00;zu bearbeiten;Buchung;Ja;649,00;649,00;17%;525,00;91,35;433,65
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;01.05.2020;25.10.2020;01.11.2020;7,00;37542,00;zu bearbeiten;Buchung;Ja;704,00;783,00;11%;665,00;84,85;580,15
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;31.05.2021;13.06.2021;14.06.2021;1,00;43592,00;zu bearbeiten;Buchung;Ja;85,00;85,00;17%;80,00;14,28;65,72
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;14.11.2020;14.06.2021;01.07.2021;17,00;41582,00;zu bearbeiten;Buchung;Ja;1855,00;1855,00;17%;1660,00;296,31;1363,69
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;27.06.2021;01.07.2021;04.07.2021;3,00;44163,00;zu bearbeiten;Buchung;Ja;531,75;531,75;11%;345,00;45,16;299,84
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;22.12.2020;04.07.2021;14.07.2021;10,00;41785,00;zu bearbeiten;Buchung;Ja;1255,00;1255,00;11%;1090,00;142,68;947,32
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;12.07.2021;14.07.2021;17.07.2021;3,00;44367,00;zu bearbeiten;Buchung;Ja;546,25;546,25;11%;310,50;40,64;269,86
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;07.02.2021;17.07.2021;24.07.2021;7,00;42269,00;zu bearbeiten;Buchung;Ja;1198,75;1198,75;11%;1015,00;132,86;882,14
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;19.07.2020;25.07.2021;08.08.2021;14,00;39535,00;zu bearbeiten;Buchung;Ja;2140,00;2140,00;11%;2030,00;265,73;1764,27
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;19.10.2020;08.08.2021;22.08.2021;14,00;41359,00;zu bearbeiten;Buchung;Ja;2217,50;2217,50;11%;2020,00;264,42;1755,58
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;22.03.2021;22.08.2021;30.08.2021;8,00;42692,00;zu bearbeiten;Buchung;Ja;1751,35;1751,35;17%;1160,00;207,06;952,94
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;26.05.2021;30.08.2021;06.09.2021;7,00;43484,00;zu bearbeiten;Buchung;Ja;785,00;785,00;17%;630,00;112,46;517,54
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;29.08.2021;06.09.2021;09.09.2021;3,00;44982,00;zu bearbeiten;Buchung;Ja;481,12;481,12;17%;240,00;42,84;197,16
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;15.12.2020;09.09.2021;18.09.2021;9,00;41758,00;zu bearbeiten;Buchung;Ja;1145,00;1145,00;17%;945,00;168,68;776,32
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;12.02.2021;18.09.2021;24.09.2021;6,00;42311,00;zu bearbeiten;Buchung;Ja;625,00;625,00;17%;480,00;85,68;394,32
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;21.04.2021;25.09.2021;02.10.2021;7,00;42941,00;zu bearbeiten;Buchung;Ja;949,00;949,00;11%;770,00;100,79;669,21
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;30.07.2021;02.10.2021;09.10.2021;7,00;44577,00;zu bearbeiten;Buchung;Ja;816,50;816,50;17%;665,00;118,70;546,30
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;27.08.2021;10.10.2021;17.10.2021;7,00;44950,00;zu bearbeiten;Buchung;Ja;925,00;925,00;11%;700,00;91,63;608,37
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;11.11.2020;17.10.2021;24.10.2021;7,00;41569,00;zu bearbeiten;Buchung;Ja;896,75;896,75;11%;735,00;96,21;638,79
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;27.09.2021;25.10.2021;03.11.2021;9,00;45353,00;zu bearbeiten;Buchung;Ja;901,00;901,00;11%;705,00;92,29;612,71
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;07.09.2021;13.11.2021;20.11.2021;7,00;45113,00;zu bearbeiten;Buchung;Ja;575,00;575,00;11%;385,00;50,40;334,60
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;10.11.2021;14.12.2021;22.12.2021;8,00;45892,00;zu bearbeiten;Buchung;Ja;669,00;669,00;17%;500,00;89,25;410,75
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;20.10.2021;26.12.2021;02.01.2022;7,00;45672,00;zu bearbeiten;Buchung;Ja;1016,50;1016,50;11%;865,00;113,23;751,77
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;28.02.2022;18.03.2022;25.03.2022;7,00;47287,00;zu bearbeiten;Buchung;Ja;704,50;704,50;17%;490,00;87,46;402,54
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;23.02.2022;09.04.2022;16.04.2022;7,00;47222,00;zu bearbeiten;Buchung;Ja;645,00;645,00;17%;455,00;81,22;373,78
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;14.09.2021;18.04.2022;24.04.2022;6,00;45195,00;zu bearbeiten;Buchung;Ja;696,00;696,00;17%;480,00;85,69;394,31
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;13.04.2022;01.05.2022;08.05.2022;7,00;47838,00;zu bearbeiten;Buchung;Ja;809,00;809,00;17%;595,00;106,21;488,79
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;05.03.2022;08.05.2022;22.05.2022;14,00;47328,00;zu bearbeiten;Buchung;Ja;1429,00;1429,00;17%;1190,00;212,42;977,58
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;31.08.2021;22.05.2022;03.06.2022;12,00;45016,00;zu bearbeiten;Buchung;Ja;1483,50;1483,50;17%;1200,00;214,20;985,80
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;07.11.2021;04.06.2022;16.06.2022;12,00;45858,00;zu bearbeiten;Buchung;Ja;1259,00;1259,00;17%;1020,00;182,07;837,93
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;23.09.2021;19.06.2022;03.07.2022;14,00;45314,00;zu bearbeiten;Buchung;Ja;1609,00;1609,00;17%;1370,00;244,55;1125,45
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;06.01.2022;03.07.2022;10.07.2022;7,00;46321,00;zu bearbeiten;Buchung;Ja;1121,00;1138,50;17%;910,00;162,43;747,57
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;21.10.2021;10.07.2022;20.07.2022;10,00;45696,00;zu bearbeiten;Buchung;Ja;1568,50;1556,00;17%;1300,00;232,06;1067,94
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;07.10.2021;20.07.2022;31.07.2022;11,00;45519,00;zu bearbeiten;Buchung;Ja;2112,50;2085,00;17%;1760,00;314,16;1445,84
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;27.09.2021;31.07.2022;17.08.2022;17,00;45352,00;zu bearbeiten;Buchung;Ja;2853,00;2810,50;17%;2465,00;440,01;2024,99
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;11.10.2021;17.08.2022;31.08.2022;14,00;45574,00;zu bearbeiten;Buchung;Ja;1800,00;1800,00;17%;1610,00;287,39;1322,61
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;05.08.2022;31.08.2022;03.09.2022;3,00;48951,00;zu bearbeiten;Buchung;Ja;493,00;493,00;17%;285,00;50,88;234,12
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;07.12.2021;03.09.2022;16.09.2022;13,00;46063,00;zu bearbeiten;Buchung;Ja;1339,00;1339,00;17%;1105,00;197,24;907,76
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;12.02.2022;18.09.2022;28.09.2022;10,00;47054,00;zu bearbeiten;Buchung;Ja;1450,50;1449,50;17%;1150,00;205,28;944,72
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;16.01.2022;29.09.2022;08.10.2022;9,00;46503,00;zu bearbeiten;Buchung;Ja;1049,00;1049,00;17%;765,00;136,55;628,45
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;13.02.2022;23.10.2022;30.10.2022;7,00;47080,00;zu bearbeiten;Buchung;Ja;1194,50;1194,50;17%;910,00;162,44;747,56
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;13.10.2022;30.10.2022;06.11.2022;7,00;49585,00;Webseite;Buchung;Ja;866,00;866,00;17%;578,00;116,94;461,06
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;27.12.2022;28.12.2022;31.12.2022;3,00;50097,00;Webseite;Buchung;Ja;670,25;670,25;17%;510,00;103,17;406,83
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;10.12.2022;02.01.2023;07.01.2023;5,00;49988,00;Webseite;Buchung;Ja;799,50;799,50;17%;531,00;107,42;423,58
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;19.04.2022;04.02.2023;10.02.2023;6,00;47905,00;Webseite;Buchung;Ja;695,50;695,50;17%;534,00;108,03;425,97
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;24.10.2022;04.03.2023;11.03.2023;7,00;49660,00;Webseite;Buchung;Ja;634,00;634,00;17%;420,00;84,97;335,03
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;26.01.2023;18.03.2023;25.03.2023;7,00;50570,00;Ferienwohnungen.de;Buchung;Ja;731,96;731,96;17%;420,00;84,97;335,03
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;10.01.2023;07.04.2023;14.04.2023;7,00;50328,00;Webseite;Buchung;Ja;1005,50;1005,50;17%;728,00;147,28;580,72
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;16.02.2023;13.05.2023;27.05.2023;14,00;50861,00;Webseite;Buchung;Ja;1528,00;1528,00;17%;1260,00;254,90;1005,10
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;28.06.2022;28.05.2023;03.06.2023;6,00;48601,00;Webseite;Buchung;Ja;1086,00;1086,00;17%;780,00;157,79;622,21
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;28.01.2023;10.06.2023;17.06.2023;7,00;50593,00;Webseite;Buchung;Ja;863,00;863,00;17%;630,00;127,45;502,55
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;20.01.2023;18.06.2023;28.06.2023;10,00;50496,00;Webseite;Buchung;Ja;1173,00;1173,00;17%;930,00;188,14;741,86
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;12.07.2022;01.07.2023;15.07.2023;14,00;48717,00;Webseite;Buchung;Ja;1943,00;1943,00;17%;1680,00;339,86;1340,14
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;05.12.2022;16.07.2023;23.07.2023;7,00;49954,00;Webseite;Buchung;Ja;1398,25;1398,25;17%;1197,00;242,15;954,85
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;31.05.2022;23.07.2023;30.07.2023;7,00;48385,00;Ostsee24.de / Nordsee24.de;Buchung;Ja;1476,74;1476,74;17%;980,00;198,25;781,75
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;14.08.2022;30.07.2023;13.08.2023;14,00;49087,00;Webseite;Buchung;Ja;1925,50;1925,50;17%;1680,00;339,86;1340,14
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;10.07.2023;13.08.2023;18.08.2023;5,00;52503,00;Webseite;Buchung;Ja;942,00;942,00;17%;685,00;138,58;546,42
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;19.11.2022;18.08.2023;26.08.2023;8,00;49867,00;CASAMUNDO GmbH in Kooperation mit "DS";Buchung;Ja;1860,54;1860,54;17%;1232,00;249,24;982,76
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;30.04.2023;26.08.2023;09.09.2023;14,00;51725,00;Webseite;Buchung;Ja;1747,00;1897,00;17%;1440,00;291,32;1148,68
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;21.06.2023;09.09.2023;16.09.2023;7,00;52276,00;Webseite;Buchung;Ja;1184,00;1184,00;17%;868,00;175,60;692,40
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;31.05.2023;16.09.2023;27.09.2023;11,00;52040,00;Webseite;Buchung;Ja;1275,00;1275,00;17%;990,00;200,28;789,72
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;22.01.2023;28.09.2023;07.10.2023;9,00;50520,00;Webseite;Buchung;Ja;1195,50;1195,50;17%;810,00;163,86;646,14
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;26.03.2023;08.10.2023;15.10.2023;7,00;51319,00;Webseite;Buchung;Ja;1281,00;1281,00;17%;987,00;199,67;787,33
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;10.07.2023;22.12.2023;30.12.2023;8,00;52504,00;E-Mail;Buchung;Ja;1140,00;1140,00;17%;765,00;154,76;610,24
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;26.12.2023;30.12.2023;02.01.2024;3,00;54699,00;E-Mail;Buchung;Ja;657,50;657,50;17%;411,00;83,15;327,85
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;09.02.2023;03.02.2024;09.02.2024;6,00;50741,00;Telefon;Buchung;Ja;521,00;521,00;17%;360,00;72,83;287,17
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;08.02.2024;09.02.2024;10.02.2024;1,00;55613,00;;Buchung;Ja;60,00;60,00;17%;60,00;12,14;47,86
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;30.01.2024;19.02.2024;24.02.2024;5,00;55466,00;Webseite;Buchung;Ja;642,00;642,00;17%;385,00;77,89;307,11
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;20.02.2024;26.02.2024;01.03.2024;4,00;55848,00;Webseite;Buchung;Ja;410,00;410,00;17%;240,00;48,55;191,45
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;26.03.2024;28.03.2024;02.04.2024;5,00;56446,00;Telefon;Buchung;Ja;576,00;576,00;17%;350,00;70,81;279,19
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;12.03.2024;07.04.2024;14.04.2024;7,00;56205,00;Webseite;Buchung;Ja;782,15;882,15;17%;517,65;104,72;412,93
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;14.03.2024;24.04.2024;28.04.2024;4,00;56247,00;Webseite;Buchung;Ja;408,00;408,00;17%;238,00;48,14;189,86
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;21.06.2023;19.05.2024;25.05.2024;6,00;52261,00;Webseite;Buchung;Ja;1060,00;1060,00;17%;744,00;150,51;593,49
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;23.01.2024;08.06.2024;15.06.2024;7,00;55332,00;Webseite;Buchung;Ja;911,00;911,00;17%;630,00;127,45;502,55
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;17.12.2023;16.06.2024;25.06.2024;9,00;54631,00;Webseite;Buchung;Ja;1117,00;1117,00;17%;810,00;163,86;646,14
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;16.05.2023;29.06.2024;07.07.2024;8,00;51903,00;E-Mail;Buchung;Ja;1545,50;1545,50;17%;1232,00;249,24;982,76
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;05.01.2024;08.07.2024;20.07.2024;12,00;54912,00;;Buchung;Ja;2161,75;2161,75;17%;1644,00;332,58;1311,42
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;14.01.2024;22.07.2024;03.08.2024;12,00;55115,00;HomeAway UK Limited - in Kooperation mit "DS";Buchung;Ja;2390,15;2390,15;17%;1644,00;332,58;1311,42
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;28.06.2024;03.08.2024;10.08.2024;7,00;57730,00;E-Mail;Buchung;Ja;1248,50;1248,50;17%;959,00;194,00;765,00
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;26.01.2024;10.08.2024;17.08.2024;7,00;55380,00;Webseite;Buchung;Ja;1284,50;1284,50;17%;840,00;169,93;670,07
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;25.07.2024;18.08.2024;25.08.2024;7,00;58170,00;Buchung durch Eigentümer;Buchung;Ja;920,00;920,00;17%;720,00;145,65;574,35
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;16.01.2024;01.09.2024;05.09.2024;4,00;55170,00;Webseite;Buchung;Ja;593,00;593,00;17%;360,00;72,83;287,17
219 - Buchentraum/P 1/4/ 0903 ;Buchentraum 1/4;Prerow;19.07.2024;07.09.2024;15.09.2024;8,00;58076,00;Webseite;Buchung;Ja;853,00;853,00;17%;595,00;120,36;474,64
